A;Asus;B;C;Csus;D;Dsus;E;F;Fsus;G;Gsus;A;Asus;B;C;Csus;D;Dsus;E;F;Fsus;G;Gsus;A;Asus;B;C;Csus;D;Dsus;E;F;Fsus;G;Gsus;A;Asus;B;C;Csus;D;Dsus;E;F;Fsus;G;Gsus;baseNote;variation1;variation2;
0.0;1080811.9998490985;1255837.9899582919;1408402.0159918661;146094.33186804564;1540598.3496661196;155438.2186172543;163471.03662424427;172740.1296517996;173465.69972458002;17553469.066935156;178679.62365192667;180026.3943522007;191141.2917108813;192862.53379095622;204424.84357744362;207326.8985683428;207362.38178164524;2082032.9898482328;208341.5400507632;211550.3611075484;218180.2469668907;222338.0597975954;2254270.646533738;250648.33180723243;295282.99558643467;3708445;393515.1222248331;4041849.1792221973;424605.9949061704;446946.38284493884;460535.59917281376;472588.16294646694;490367.59169987205;51993.63535500369;5329487;557955.170409622;566749.7632000451;578104.3282075486;581650.9077994474;6084612.322419885;615297.2916668449;648336.5227330511;650124.2988865032;746126.9863950153;833607.9532130216;852637.0671315681;976970.740402891;[D];[MAJ];[];
0.0;102413.89552026181;114146.49030364683;11626.137621271948;117122.02863488067;118245.41000061051;1206921.9336582813;1247725.4946983685;126242.49516150185;134697.21061028822;14150605.762549309;146548.16314054027;175548.9453630827;191707.8436035428;1952127.358314793;196073.22512445855;203713.4075928913;2258813.6441977504;237634.30855425907;243051.2901134464;246208.2796681767;288858.303733726;3076178.1713273693;31022.065694486133;313853.03524909203;324423.2905022885;350425.948903111;366086.51895613445;366965.07317358686;3708445;399859.01633427665;404384.7614999884;406931.4484805299;416263.6228457232;44362.120197078;470740.03842329816;472795.6385957696;4795090.085520133;489350.9505022914;5329487;613197.946322166;771195.6519844704;77357.3704575637;798122.1730023016;873185.0900369831;90443.78061517309;946809.9190767256;96436.61531875962;[D];[MAJ];[];
0.0;10303324.678711448;1037356.8718899111;111316.48575432024;113709.18217739655;1180289.651114998;124063.80984576957;124639.17362744338;127974.27851781083;129462.65233650057;137898.54404086198;149582.43835658024;152380.9505136281;160618.2014088038;163695.55924028097;1646858.4613392623;1832439.9986343358;193407.4053038857;203177.06874481443;20424.255243039574;264523.24311848596;277404.90228172846;32100.27592442902;326011.8188958346;339429.9988675972;3443049.0312824356;344570.9125685563;366210.61341460503;3708445;37168.491138637386;4278816.197042842;5329487;544008.2208920043;544359.2160766899;65514.81063147696;660479.2914676482;66775.77110334167;71002.19048424633;851234.0624139355;88366.47547761672;922795.8881575079;923934.7153350415;95300.85682559745;979746.2721021216;98343.71428845267;99641.79070685795;996489.1796078959;99715.25373602111;[D];[MAJ];[];
0.0;101234.84970651139;1066844.0712288045;107543.42234467548;110403.2381167481;1210261.5835913396;130435.31900077859;132061.94031554324;157827.49926304628;162000.6543494359;167902.25664433505;168232.5615765022;178697.1909336042;185494.02107784565;1858834.4314226657;193359.62207916076;208321.27187708693;220931.0590050659;235905.2393649236;245031.72300032395;296377.1897769337;3076087.1424953723;317895.2979014079;320947.2760606877;3708445;3733074.2424068283;376642.4989632229;376757.1921112755;385844.4741072656;391571.8926312556;402605.0026567491;452126.9323113379;494066.7516502064;513365.09979171026;522440.7502523911;525186.5135287102;5329487;551324.2025801598;642154.8186573968;646543.1029209556;65032.2773581667;737654.9323640199;8290941.975417022;848305.2904251551;84907.22903451181;94287.2075214583;97506.83506097061;97996.26833420896;[D];[MAJ];[];
0.0;1165308.7816143294;1196220.6943759874;1239132.8753919888;1255019.2327491248;1342217.362032478;1387701.8490906842;1390304.9393939937;1469931.6025765664;1488467.631429256;1502158.7205266121;1583256.1656755526;1701821.8691314547;1834924.162408212;190130.5870565578;200331.82564321527;204775.99910368657;209503.87803358736;2099705.5449938634;229054.07197147352;234172.8271635598;238827.39934945907;2560134.6471123463;2661183.795961907;26815.07363004432;269637.5375598398;2705042.7744259946;277912.4149274309;2855438.3228595518;294091.99329718825;3476845.774883102;370229.2000989654;3708445;372248.237684293;3954917.8722502366;4144168.715104021;4433426.944873638;475442.1266175314;498513.70922992093;5329487;6070822.412413699;7034153.775683059;7224960.630816344;732463.2009081873;783942.6621524096;8936573.075868063;95891.66008001771;990058.0379473055;[D];[MAJ];[];
0.0;1056026.7973593217;107592.2189712129;1196987.448443239;1205423.2217561963;1242461.6312941925;1252662.9608982417;148349.6808058157;16261586.728111818;168993.74788810234;1715825.8390342107;173016.91037458956;188870.24316973498;199238.20767435976;211764.72484490825;2169861.0270788902;2236583.571956162;225847.7082994914;226429.40051798002;227404.25034695774;227727.15681375694;228868.77558218798;236122.8869375489;237170.44069515253;237434.0155288102;239845.91602270197;264243.53915189713;281272.32140012184;296845.499145729;307252.4170231092;327837.3247416245;3669765.9627217674;3708445;422252.9295206103;44880.36443806831;459354.5270307618;480717.42829232325;5072149.098848729;5329487;6348025.293396428;676805.7150130942;714642.0474555816;732625.8993683073;826067.2561110897;834880.5544384761;929930.2422919815;930051.290856151;978650.0596056689;[D];[MAJ];[];
0.0;100896.05477012417;101748.64098767053;1054875.3773414455;1211806.775098089;126110.34795261631;131091.69575408215;1330336.106919209;135653.96857582883;1367998.7143409608;146869.55425043128;149092.15138497078;154493.63390141612;1624090.1045227188;16450.405788114866;16685400.261493571;174306.78745483822;189632.71733007554;1913611.6736371417;195289.30041993197;2058535.4731282427;210462.36159416477;23753.10966359651;250771.08466705307;254343.48817413358;327834.39369904005;3349506.5614697887;34310.870047159864;353806.01294112165;3708445;408420.0948247654;4990524.982797787;5329487;56671.00310589165;598352.5837193248;6504800.6445720075;675072.367371052;677591.000318912;689053.0478108841;694775.352226503;695167.9079627153;740257.6221320502;812104.2143031415;837987.5331904034;867106.5920518496;90340.02125009724;911872.0881380165;960239.1588275565;[D];[MAJ];[];
0.0;1004720.7894128888;1021839.4828267267;111538.06197295703;112672.81487085203;125066.13945903635;1283825.8492844098;132810.31175659425;1340337.6192456721;1386619.5541679906;140479.0458085437;143184.33195232184;1490257.9701524738;1526303.6195408087;1597430.0670534358;16200477.608143587;163289.3267407515;1831581.1079079574;225988.98508199447;246326.00431145309;2666089.571332123;2667775.778364734;287697.7169605512;302511.5479321235;31716.5179571158;352240.2706497714;36244.02928879844;3708445;384386.3341794189;38829.331984865064;429366.1385089287;446802.6452148768;47378.815559151815;47446.25866653136;488864.9932346643;49763.72031166119;49808.98719683141;5329487;5496528.564830359;581343.91416373;617611.4561438903;62268.62125155153;6873306.748530566;70171.52816319476;720849.7043636534;761231.7459900556;81916.28505912074;99383.73201304051;[D];[MAJ];[];
0.0;1021081.0700329422;1112403.4195409555;1348018.439773295;14523722.844175031;1613858.1239278417;1695523.7586939493;182767.54733761746;1905179.8121455142;296313.67246845126;313558.8962976955;3149112.2489820556;327517.0970538399;353688.4219381248;362777.03492218186;368775.0680373204;3708445;380670.1995320946;385784.15123982896;388171.9361185431;389605.276974923;391585.35956541984;404583.8925006937;4134161.7132605384;425983.393217527;444981.9381075457;455901.8364275205;470200.7166351925;473332.684787547;481325.914502968;485434.1529577886;487964.7603040327;508502.99343746336;514547.59112291504;531856.3898734823;5329487;5438821.892530782;573112.6164150664;590297.0445725019;642541.3800090357;647468.3003676387;712351.9185021853;722083.5471641823;730165.2129228861;760379.319846325;851111.7423921307;894454.396263831;915790.1994070704;[D];[MAJ];[];
0.0;1022601.1461974165;106555.28481293183;1127979.2373117888;11281876.290211773;1211173.2326595767;125170.75362249793;139733.10811846246;139854.31568402928;140033.82986055245;14166.626135004173;153886.34515655067;156440.0591818665;17260.812378463612;182105.97328606455;1933933.4081850306;195021.73314505833;21394.797202481564;2515038.6993816807;266009.29036381474;294438.1365279302;324320.9632053226;34138.80818645437;363723.5945097901;367569.36919889477;3708445;381376.173647951;401081.05068355135;4064000.9658742235;424817.57128333114;431738.1012027812;44878.654305118216;449823.4589100349;457155.4844810476;4664480.380642916;517843.2200145707;5329487;620147.4416779837;65502.8049694218;686611.1925603967;74185.14437714293;743648.9309238811;777358.0875158891;793333.7043218653;896744.9932072869;93705.88952446073;944693.1356761408;99281.20373909076;[D];[MAJ];[];
0.0;103262.93837659445;109504.84441296075;112894.50881146001;115005.68900011666;118722.88273446493;1190907.013022121;121430.17604141835;123257.85273110015;128568.61025514478;130865.59106161745;135369.0607188802;140303.19376854188;151901.53251963627;1608432.7394013915;1659695.0949405592;204877.03874291942;206457.99138586564;213910.42418130123;219444.7426021621;219505.3815463135;232522.30531035506;241188.53589622636;263700.7568712447;268632.3779588972;285557.8354931521;295973.4896774063;305269.70936219004;322772.1054307444;3492892.1819627117;3708445;3802359.5822649845;385185.97981902276;392989.3542794747;476042.9116847601;48861.66165192408;489676.1746630093;5329487;634001.9881348977;64141.58138786926;702647.2746701082;748738.6371507463;867288.6750914514;8727005.21482222;877591.2946541089;886273.7584104035;902014.2509141513;97515.37309100718;[D];[MAJ];[];
0.0;103738.93146649777;110316.33117714894;1226521.1154066063;1232658.9447885193;1275987.038266308;131652.10695950553;1331170.313861526;1385831.808233431;1424027.0407049516;1610483.8459777816;163412.29543586806;166577.44792357826;1733470.579790772;1779269.9804143275;179130.20686757017;181860.4723146822;200321.88893430025;2053381.468958035;2189106.2459705104;225636.93637126137;246459.293933862;313436.60375187104;3708445;395895.04106288095;41179.346392034735;522133.8623476829;5329487;535825.1540807363;559361.3181856557;61264.5311667419;614240.0132287312;639461.912604835;661403.2172039471;6907257.382941561;69327.72924148782;741464.7570171034;75037.25568461348;772988.1156099051;777469.4325858158;78239.8785204181;804290.5318494788;85769.87865556112;887190.9941494943;895775.5608846128;92328.63323399385;955806.3126211816;978439.031037595;[D];[MAJ];[];
0.0;1056022.959317388;1103348.080746873;1201013.1684929596;1318633.6929741437;1386274.5499116203;1469770.2943128517;16714851.482295739;188887.90912087652;194067.31004303222;2106738.376273254;226384.06988252085;248049.34679670708;255827.4223663082;258140.37605525035;260547.62365294952;265312.1074239721;266757.60584278975;268687.34066411987;269855.21700389456;271547.86809155846;287911.1527824353;2908690.5039036963;290952.4309167362;295072.18075484945;307885.73980091175;308604.2246947318;315464.1442670761;334463.59470157267;336747.0086890526;3708445;390550.43546808243;395925.90160109085;401899.1917804782;4297551.372850895;440686.8179553806;448992.5922999407;5311995.276962639;5329487;534317.8286806017;633107.2559208113;744719.0734220325;812978.3819996507;827512.3550440256;922481.8706464856;940217.7315155154;952409.7410449212;975847.6725443165;[D];[MAJ];[];
0.0;1077260.8455808356;1123016.2783717464;1173147.19437816;1264796.565293336;1286682.3548824964;149954.22548552114;1518310.770111241;15500300.710990585;1616641.4001670962;167548.77549224114;172854.08123017725;180672.61236279758;184754.27582914563;187275.87200558046;187926.68880822643;1969300.464422893;2027166.8320028808;206929.0016788588;221310.75964213267;224879.2183763897;230283.09727313626;232463.09226518674;239478.77375259876;260052.2687370735;260498.5236900264;261460.70988167293;264663.49629214295;277621.6383231478;304128.37128169154;306290.53897860483;306591.68631920574;306785.05192241614;338177.7279057337;341380.5102514505;3708445;438880.3778860274;4405137.654989695;455471.33650416986;470532.0589046532;4859017.5323888315;486514.22399455507;495080.4057455573;5329487;582688.6321456952;758765.5487220092;760547.4428729406;91481.46054856827;[D];[MAJ];[];
0.0;107336.89677520962;126682.08392889789;135478.7379887066;13865940.378708135;1431342.4733677525;1531115.1486954067;177229.2041294822;228643.74798229476;230767.86080590953;2348593.6298471186;248797.52611278705;254756.26130349378;2641280.436909679;268684.7314688935;313953.6989492295;315934.75557001965;317899.236719788;345557.5775944199;347165.8276551018;353932.35781297926;357615.6486232792;357886.771410551;3708445;374595.10551681195;3912574.687892594;397133.4952228819;397910.0185279037;428697.7142969578;431350.7603075159;436682.7476207542;443612.7623732299;461525.822719953;462878.8387507898;469194.2112097959;516106.77877763734;5329487;535463.2569321134;550055.5450881069;571681.5729252729;583410.2510657536;648502.5941542793;675334.7847878324;720428.5356138617;768119.2654579951;771336.9246443817;952491.4191728143;968976.2031825038;[D];[MAJ];[];
0.0;100595.59807108277;10502546.454027979;106270.62587488708;1173620.790521819;129465.36437757219;139612.33516517832;145540.86760664775;159884.20819426054;1643549.5924604828;168946.5453418321;192962.81098085255;194651.18248695906;197650.97063063615;210244.685426091;219991.2722179444;2285665.2003308847;229951.70732770045;233557.24618262562;235886.33776178103;236109.9566880145;236614.6834952625;237133.46944389318;239992.47537769465;243804.9015255653;281898.2872539029;284791.79281526327;287337.27996686724;293677.9973508147;294776.7500190455;297192.3110079401;315247.5680708974;3173390.25639236;340806.24375019525;340874.7020261062;355920.3812959;357642.433264709;3708445;462774.66079203197;485282.7108462185;490277.18687804515;5329487;539314.9002128232;575472.2231801333;64190.53212204989;712261.7683419142;922148.1491148737;956238.9636283596;[D];[MAJ];[];
0.0;101381.74268994939;101641.37444322077;103412.11815644131;107505.09653809454;108277.83217287333;1235391.1122758316;125765.4099588316;130639.44813405858;131045.07785250868;133435.41386506308;134137.61433269375;142017.18742117964;146321.7960272198;160528.56966811782;171024.24541967278;172112.8018333258;185222.7069667706;192010.53972391022;196273.38076045297;198670.64241514442;2130167.0060407226;214264.28877563027;218649.63790391744;221787.50187206626;230469.12673580885;247328.04177145328;253007.91081206687;257295.32412799317;2728553.126348795;281415.8704912111;362930.830255276;3708445;443821.2522867454;5329487;545935.5883670889;734004.3351024914;7695390.947125752;782155.4350757191;78508.29181822197;83352.46562164962;852766.0345518189;857866.8280587381;894264.1191091073;924859.6878931214;92771.55460278752;93914.68067840597;951174.5783906243;[D];[MAJ];[];
0.0;109550.29698312726;113020.90214822319;148942.54043950138;161732.27193644678;165638.84116781803;187400.5519557913;187420.30141558874;2124639.3454492865;213183.21579203164;216102.26574676344;228854.14934321085;229609.97629783023;23289.82784716346;244764.65680431816;245709.56579823393;251112.5464193993;276075.51143766794;290075.6665719584;29645.045187001386;303436.2398607292;30941.029291595965;324800.3989047465;334768.4488835293;336300.4106092805;336630.4589897208;3708445;380784.4493562855;40532.77210092573;409441.00084853166;44346.096145150135;52426.869500469526;5329487;585866.5365306414;6109.321686293796;62740.64014195446;70804.36019500247;71668.33413268298;72817.64173317222;7379640.033345703;772130.2380011169;791240.1231023571;82408.8755846712;83227.36067105325;886041.0879613935;90613.06567482454;96149.19108788531;99782.96987373174;[D];[MAJ];[];
0.0;139365.41594795865;142058.08258873675;148211.43490056237;155721.44623433644;157346.21507435816;160885.8989628997;1717870.8113965464;181546.88748618527;186094.76936876742;188133.4588062517;198575.54996137286;204434.47514025198;209254.0867787669;221540.0761113547;223724.16960174934;227210.44815359934;230488.01458985597;234717.0042356195;235142.51355482423;240536.97624305525;282084.08873375703;282412.2802102859;284879.16375412367;290803.2952552658;320281.2640999075;320919.96444632433;333579.7886305033;335435.3463328734;347272.7929302232;358393.73219149775;361630.0761166884;368964.6910322514;3708445;379859.54787639924;382822.5761689427;397919.03959255863;412822.8453569975;416159.2492586036;452381.0969583704;504918.93683005427;5329487;553978.4917782989;633195.3056737054;6792829.025771423;708451.5648373294;71256.32169980819;95151.44649557467;[D];[MAJ];[];
0.0;112361.21805941798;112689.57952526539;112730.01586112381;114582.58618826688;119758.75723233086;121283.00623996947;133283.4816817913;141293.8919043497;1527421.054434862;154038.02928800514;154316.03274750418;173636.86228907708;185862.55926316025;187794.09190261317;199145.90107800128;25905.70525871454;270827.41351669177;280400.3137790504;29115.595687824716;305808.0225831971;333798.21957222675;340780.4717658761;351515.4885536252;352917.2955167427;35360.94937602881;3708445;375647.6372785222;418814.51000391203;472093.3522340707;47589.399964072276;48817.37510498441;49320.93829163186;495631.9350466118;50648.11597373335;52432.9739123545;5329487;5394033.514546883;54754.32125754876;57543.70944119177;62541.57602096799;66768.63220747861;69946.04494203156;79393.45474801183;832554.1110653937;86713.2907196442;92206.37159311875;92591.5378997089;[D];[MAJ];[];
0.0;105786.91323564763;112954.19226646717;121365.62355040839;1220908.476206309;129568.55500904346;131297.05716888641;132227.61059853344;139827.914557;140645.4491118827;140711.37195156474;146361.57774833016;157247.20288885845;168626.64049834697;172745.2261227351;173436.0061078073;189163.37093845484;191947.6986808291;22072.127658516096;22671.984714820428;234929.1402737103;24636.6311942936;256577.80953778134;280062.71544387814;293943.1292915042;301585.73989725095;316634.57334160124;3379.1662557010154;350323.5710755363;36979.3872665081;3708445;373045.68770335783;41786.58428243099;42890.432807198245;433124.5678681689;4373126.30961143;44107.563301681344;447469.3891471431;455127.9623204173;5329487;59195.814576717756;67257.97769259868;70868.81907353304;762717.8424301032;78836.01489780819;80432.75272206169;84250.69575016259;96778.64502540733;[D];[MAJ];[];
0.0;101090.12981165445;102896.97778178182;108796.91672669243;1148694.3214941432;151855.6133514396;162112.1020109199;185113.37645172735;188309.97541233053;195584.721350033;214542.05513161668;221686.91899683015;227561.25755337832;236945.93440214847;26499.608555484563;281941.01063863584;284981.55559978244;29771.56178545664;31558.161075124422;318813.3992011039;34659.42811812639;347464.0343335187;352154.7036057516;3708445;3823864.15600862;39227.78363823406;39966.70084211154;43238.72823008596;44749.12120195888;489374.78776057105;49659.227714927736;49978.6866678767;51823.81926256275;5329487;54208.444557422285;548699.3017554961;57030.28616194899;57205.45249174736;61789.43086843217;66868.90032741407;70433.04126318837;71463.08921517215;72533.2999896954;75550.05118382693;76397.14117004785;85403.20634773506;93415.149965527;98462.25903117773;[D];[MAJ];[];
0.0;104419.48975280489;105348.77841928984;107419.48800290925;111668.92927557389;116931.75942966175;117804.35109480916;121447.94180686487;126716.30769972355;133348.61376826093;143498.18737030544;148986.43874926105;152608.8585614871;156917.5406883041;158437.02625913575;158972.4123539674;161427.621536254;163070.3043083654;167948.12079804757;170626.3546352396;206823.09632495992;237368.23678089085;268793.001092505;279875.8602354465;3203924.1277273996;3708445;378574.9499154681;386672.49167293805;394587.4278314184;440211.2860440351;49790.85906036276;5329487;54360.496256981925;59671.21603485913;70124.8121945409;70850.05870759691;72045.76553030172;72310.66481351509;72924.61450514688;73380.70184143771;74581.53163558104;82279.46826743404;82481.55542132902;82483.9041628233;86621.40299805952;93948.27779837912;94504.78980184723;961305.3667961687;[D];[MAJ];[];
0.0;100018.58101024287;10232.503307690908;106187.06404397829;107752.08346638472;111137.82508272042;142367.2222161131;157794.66450608536;162066.48921917085;166696.96055396413;180656.5600544258;202912.10364233798;203738.4299750229;212858.19543406612;21325.73699910687;216349.0464247678;2400158.624679538;249584.6310364447;258843.02513536243;26550.395014556707;27126.724791570403;321420.2094489847;34573.55198637341;3708445;38284.74653305186;409552.55571378156;42322.94479107852;437497.07287576684;5329487;54837.446321043215;55891.43469043535;56803.90062691461;59224.81368152629;61444.32081391255;69845.96976758097;70285.97279284969;71093.16694340162;76619.41035737426;7998.546673782285;80963.67801529999;8447.349816922902;848356.7963404027;86761.77963617683;87317.72992410771;89115.28412539423;91832.6524085429;96382.08459669977;96800.98033193106;[D];[MAJ];[];
0.0;135932.33598175852;1725243.4696198213;186449.5161911617;204210.39386162485;2113150.1522344365;214309.028492951;236378.06908903518;252191.9889949127;261722.98453164866;272460.65927323967;2742394.1585971992;279409.35583198944;321758.18699514295;327867.6191233514;331382.4163757295;347556.47276318923;348617.7475404671;3603195.8443648005;3708445;382008.0537836512;391922.21293511003;394328.6364458714;395564.07989448577;402549.1172766738;406943.1923559586;415270.6258796795;418316.63220829;4345054.776336423;435825.9091884269;454055.652980784;458769.17821249453;462502.4189497509;474227.33073823643;488481.79172372015;492404.7087365319;509293.1400686312;5224328.344269683;524372.26388738;5329487;558369.3571852742;5629440.502387555;569154.7165870791;588434.246841223;590786.6726006353;593229.8351083271;60444.59793771574;927230.3889512662;[D];[MAJ];[];
0.0;102151.08361860072;105328.19647952325;122010.8898583059;130819.9051066764;131474.93344721146;141923.09467794554;168482.18570912653;171085.7841259347;1828283.6818375145;187513.75893307355;194011.70433951402;206622.3141531122;210680.67967289357;218739.6952527298;220916.74291409508;235930.32462216562;247408.30413196248;272425.18238843663;282233.9426899053;286290.86358990305;299289.74848564115;299799.43572140345;312365.78978998493;313251.60124872293;3157737.9997539814;3193254.4901625095;327855.4510227456;331058.62000305415;3708445;387880.7417224163;404278.9028124725;427213.7325484173;437627.05918574514;491964.5359183942;518650.9895030114;52875.18411416106;5329487;563437.3315080247;620473.7305772483;69704.137619131;70793.9475421922;752158.9686495562;77799.8295205865;779933.9321200923;80462.14960980421;86235.89392688045;94169.82510418708;[D];[MAJ];[];
0.0;109510.14688529527;109812.2093607868;109975.31605332729;117357.2053326451;119005.92542500254;119404.11095999464;126872.96937584158;134241.26256853362;141725.22261238765;1564403.3918329491;175619.00423483958;197577.83009880097;198855.86248253594;2058722.9083406508;217293.7460628145;229124.84599471564;24247.38527275555;244671.01530560298;249983.77508181045;250225.2059887588;259992.65138094485;264392.6443812587;2728249.1577172643;286683.7980543813;297527.21091568854;300343.3986142826;301979.546377259;315264.72499513504;333521.05908178777;351172.2032323009;358746.6011100261;3708445;416440.13467699895;460847.82106347533;46439.91972133465;50458.06088646372;5329487;53926.371041269565;56603.97442097376;661463.2589856567;69048.22038557097;736847.6565137662;756157.384632059;81063.45608347682;85822.02093469244;97158.60310421769;97966.83398443318;[D];[MAJ];[];
0.0;105427.62473767405;106312.24614305358;107467.7845439775;112904.24026335293;114809.81016087605;116801.5743067958;118759.37017704362;131128.50446294644;1342933.688446954;1379468.8265564663;147019.17949702288;158321.10645903877;158991.77920319285;166768.1209179756;167939.45873078957;174073.22736637626;180539.14333681844;181396.26187291509;184715.35353048885;199551.48321391398;204660.80407001768;215615.03709465428;225185.12330929883;227491.04119188755;23649.294268818692;2364973.895897354;239897.83931362856;247214.16026418662;285599.1803738767;289294.54627224617;300161.9726674024;314525.6302955252;3708445;382180.55013491836;386389.4394093907;404139.4407894928;43640.62535448958;5329487;588208.8050432297;643478.2625632093;658963.055982605;71811.96792941747;81884.21886910683;85720.21110836903;86459.216344174;87404.35773726052;89329.07043132564;[D];[MAJ];[];
0.0;109440.22548193207;112383.46463797406;114623.76026118507;116201.02375061066;117666.21883928908;1205166.0676895857;129779.9617680883;130074.83314102165;135002.66978436577;147102.09947329055;147901.48463962204;149354.57307467234;150527.67320127634;152174.78808048912;160014.78731217954;160472.53314194706;173299.49620729507;175321.21406194294;183643.2250620829;186610.59227570705;189128.09970753625;209351.6358507352;2099341.014059443;242549.74252229527;243175.93122111756;24338.240744996077;252164.3447466362;289069.48827863846;298630.21807277965;307442.43837087625;31042.500608656195;322269.4667119339;343003.2664873523;359483.36265617464;3708445;421331.08320981;443248.6792852646;5329487;59282.22300283557;633431.517441432;70139.82410602018;71201.09458070078;80822.1153731212;91816.2747029899;94268.69031905511;95904.14317941832;962691.3541297812;[D];[MAJ];[];
0.0;1017084.7590020951;102061.80895976978;106016.18193964408;107062.48404381864;108123.46258149673;108505.05845971202;111115.95598857911;111638.84069415696;130337.1594607704;132080.58379946215;132742.6960867119;138788.26688160858;142786.3304737733;156435.4234130046;171519.03474452122;1893614.33236081;192821.91383301458;198386.44741295598;211810.6170958928;214529.31190107358;218110.94473649206;240408.7000442449;254181.64672904072;25656.37614475223;275353.1934284828;295805.96008820314;334115.66014634067;3708445;410959.44266435725;491345.6692623564;528174.5361880825;5329487;54753.14815707706;59280.77587640628;60835.26512901605;61827.68032271086;63009.99441697327;73280.96497563852;749663.2825370741;80347.38455782196;83559.5665936413;84032.50069182656;89539.47537176075;92411.38507907832;95658.0851620923;97988.61251674291;99659.99124805396;[D];[MAJ];[];
0.0;102877.72910173342;106326.60878036046;109820.0670459087;112888.83170736514;113709.1361331103;119048.72686176727;126575.49441307416;128556.54741680143;129383.21966257918;142036.12896760533;1582671.636434283;173597.4088246768;176451.9619488266;182700.09615079258;182822.0465207714;186149.37013593162;199723.42954653996;22654.11242312078;2511.4916659435003;273677.7902010353;28118.78733079574;28626.057705483916;286979.60614761105;288145.9429351289;322988.7980902999;343960.43732837564;3708445;37843.373096458985;38466.95030587208;393381.35448894254;417636.97335916007;44186.46541694796;48484.49991816634;502342.71543579013;51883.74546694554;51927.70833569303;5329487;55765.1480798718;57062.779890571604;60001.29766832899;64739.323172834534;65479.90763179801;81243.93093688041;85627.0158677099;87299.98020659211;880555.5043537872;88579.63548065712;[D];[MAJ];[];
0.0;113134.25828754668;117345.63860376705;118033.58295171738;118476.15712713604;121001.72389620017;121465.55721305132;123223.56172705954;127404.10923698872;127512.11396858182;132175.0617486152;1378181.7607276887;144782.52526299813;150250.91671875864;15814.577884073517;170753.531145653;177419.09859623737;182982.90123232154;206377.131892259;252338.7897563237;27968.446342249434;294746.39527954;30936.422491781796;325102.8692808031;343524.60085069056;36407.3779680673;367582.3231332562;3708445;470647.3930351048;47438.7020256087;47739.63938274122;485217.7751297391;49807.083496001236;51434.230552252666;51999.26954859364;52698.9549536128;5329487;59788.58745741185;69834.80157709993;778851.9941188222;79369.8807220003;81762.19245052284;82622.59959346564;91202.69041629348;94506.46845203218;94565.89580102921;95489.70713161591;97480.0485555632;[D];[MAJ];[];
0.0;107987.85796528218;108716.61922331929;111035.45277182959;113144.78377005651;116271.35415148444;1211244.909736272;134992.59653334715;139302.86698478865;144698.05643754665;146087.09464929608;16519.952926601483;166979.01459955014;178655.53316473062;18301.143772265303;186405.99510026607;194761.69933619598;20201.1463246011;203376.94154321816;20882.424085968698;226349.7093274876;241640.8923677382;261171.79449084075;265696.4948710584;30592.915602048386;343794.70164599933;3708445;37833.682642989435;393985.8434117242;42549.81553059254;436764.9946667506;5329487;53788.99407923758;58210.781816248826;62013.996628428424;65243.517186031255;65730.89261206388;67735.30436640322;67912.62917643918;69066.30050025994;71343.74488854737;722018.8601495515;73754.59971392235;76829.43734096062;80328.48834173262;81068.40996418335;83806.43635984312;85790.53752737374;[D];[MAJ];[];
0.0;1100134.3744721515;1140745.3425411272;1210023.237261322;1351774.588781667;141650.52642991388;154472.36241639467;156455.58095474713;1742126.0666021765;183510.79926925278;192621.78853336256;198783.92100611218;199792.0533158132;207747.15530527613;219408.88243854605;2322436.711705777;246733.36567286646;256184.9271507246;274361.1578729383;314517.87529708573;325786.0450668113;331513.2986051372;331584.67855896347;337328.2260925153;350680.01816024235;3708445;371020.85800361284;376553.09598491347;37982.84473913835;386701.06820451;389999.415576568;40052.97879425211;429184.7826726217;486811.92877648806;5329487;570357.1767979234;603137.732584419;65726.55559104144;759247.0603409212;78297.34366686383;79327.25732575824;842937.8744864715;893752.67678453;902745.7502089667;928645.1161883053;945868.4545388459;95743.73398987274;961246.4348318567;[D];[MAJ];[];
0.0;109398.66200835793;116760.51725140124;119752.3816013166;124635.81413029775;130190.96672533506;132115.82193995244;139215.53991618528;145212.23062026768;156289.85564170004;1698692.1358966564;189392.07498808627;189597.13616627853;198414.62980931788;211226.39680848992;214708.51502195554;218171.4360510424;2223.2941443363493;233648.03982353292;245312.65003148332;262019.10202463108;285416.3104129035;285706.8403092786;2886335.369238655;294348.48116988194;304391.6239627343;305163.617129188;32667.50189128508;3303198.5358540034;352238.01548539905;35851.53743300742;360479.42993307015;365266.6865762399;3708445;391147.08549590554;40470.639367124204;411687.39005187136;42940.93140587205;509436.34741069004;5329487;55399.82996672394;622664.3043854439;687632.4549577791;70445.7198338839;72530.72633963071;82442.9267349106;855598.4817244215;98188.50964144178;[D];[MAJ];[];
