C;C^;D;D^;E;F;F^;G;G^;A;A^;B;
0.2547769;0.51088476;0.6823753;0.36833644;0.36451617;0.3015801;0.6145195;0.2988762;0.47544312;1.0;0.46576053;0.21745071;
0.25458863;0.52579045;0.70978034;0.36894885;0.3930714;0.27743873;0.5381951;0.26294;0.47795334;1.0;0.45825988;0.20759901;
0.24116309;0.47345895;0.7038569;0.34992507;0.40039295;0.28691298;0.5372831;0.26917082;0.48287022;1.0;0.4489771;0.19189227;
0.22467184;0.42703015;0.70945126;0.34979156;0.3717806;0.26797807;0.544586;0.25529802;0.46849182;1.0;0.45700434;0.2031192;
0.21172386;0.48279107;0.7524859;0.359216;0.34746987;0.25384766;0.54587245;0.24028346;0.45934698;1.0;0.4715349;0.19298136;
0.21858633;0.55057156;0.8066041;0.36285934;0.33908883;0.24732134;0.5378532;0.22889937;0.46465346;1.0;0.46111095;0.18647397;
0.21289368;0.52649724;0.8412223;0.36617818;0.31813246;0.23308413;0.52618986;0.24289097;0.45908302;1.0;0.4717805;0.18452494;
0.19041452;0.47119066;0.8621919;0.38233322;0.30450028;0.22142367;0.45920295;0.22273593;0.454384;1.0;0.4646152;0.17464855;
0.17668879;0.46594283;0.85340387;0.37202424;0.27990338;0.18906479;0.39543056;0.1967785;0.42957562;1.0;0.45319423;0.15812059;
0.18179813;0.46739647;0.81009567;0.35150555;0.25780687;0.18265606;0.4279406;0.20175;0.435389;1.0;0.43324977;0.14041892;
0.18062502;0.46933582;0.8096373;0.3472429;0.22266965;0.18102401;0.44357327;0.20929107;0.43445554;1.0;0.43752286;0.13624051;
0.1824929;0.47681946;0.81445336;0.33781365;0.21088648;0.1844604;0.45572656;0.21774018;0.43153805;1.0;0.45889255;0.1475529;
0.18345535;0.4706373;0.88975865;0.37535515;0.2298638;0.21232522;0.5040436;0.21753968;0.42967376;1.0;0.4633075;0.1548116;
0.20265538;0.52001345;0.9922151;0.41803437;0.24344906;0.20797917;0.5254813;0.22836107;0.43789017;1.0;0.4600835;0.16533136;
0.20678337;0.5508866;1.0;0.410855;0.23631927;0.1981636;0.5181819;0.22796674;0.41089335;0.9152667;0.40511805;0.15005946;
0.21739037;0.5179276;1.0;0.42067733;0.24753743;0.21741375;0.59758925;0.23763637;0.39941686;0.8765125;0.3849434;0.15265247;
0.22428453;0.4799473;1.0;0.42384112;0.26635703;0.23427424;0.6381578;0.23381828;0.39951655;0.8665696;0.3843301;0.1701093;
0.22787294;0.46003675;1.0;0.44555432;0.2717048;0.23955667;0.66438234;0.2482369;0.3939848;0.8939211;0.39715967;0.17576124;
0.2240258;0.51625884;1.0;0.44713008;0.27503833;0.2368734;0.63383645;0.2515558;0.41881913;0.9497046;0.4302779;0.16424207;
0.23708929;0.5620451;1.0;0.42081758;0.26853046;0.23623027;0.6367212;0.26012278;0.4317823;0.9826554;0.42897236;0.16565356;
0.21994485;0.5214545;0.9553695;0.40208364;0.26761147;0.25671947;0.7128375;0.2583844;0.45788646;1.0;0.4414242;0.17603734;
0.20263019;0.47149262;0.96669865;0.40980518;0.30016258;0.29632464;0.83841056;0.29797754;0.46027797;1.0;0.45332456;0.1689365;
0.20840812;0.45823342;0.97237056;0.43071517;0.32134566;0.33253768;0.9246749;0.32371962;0.46913433;1.0;0.44284913;0.17304567;
0.34661776;0.6371988;1.0;0.48609534;0.41165838;0.3841793;0.9262722;0.40004453;0.5421827;0.9257911;0.49499485;0.28958297;
0.6140693;0.8158426;0.9749518;0.7037565;0.6374069;0.6097166;1.0;0.60351163;0.5763147;0.65332323;0.56860155;0.44300762;
0.4321923;0.63880706;0.77635795;0.51536727;0.42445186;0.5996797;1.0;0.6226602;0.45923263;0.44209808;0.39230537;0.33062097;
0.36210677;0.5217148;0.7523944;0.39797202;0.34336165;0.57663405;1.0;0.6061803;0.4547385;0.4796416;0.38921311;0.29401922;
0.3929643;0.57794005;0.8675653;0.40114793;0.32518938;0.45345125;1.0;0.52529484;0.4300846;0.58952665;0.43056375;0.31331587;
0.4083353;0.7041;1.0;0.47202894;0.35374486;0.378644;0.98541397;0.4507699;0.44207758;0.6900237;0.42382225;0.30444318;
0.385135;0.6373025;1.0;0.4643006;0.34070775;0.3347133;0.92835045;0.37378058;0.39625996;0.656678;0.37406102;0.25527164;
0.35574216;0.5488992;1.0;0.44535965;0.30322063;0.31277606;0.8948528;0.32827964;0.35542205;0.61097395;0.35333422;0.26715383;
0.315337;0.506405;1.0;0.44684383;0.27859607;0.28484464;0.7660584;0.2794409;0.29408866;0.5354983;0.30795187;0.24689588;
0.27738535;0.51923543;1.0;0.43029252;0.25844947;0.22701795;0.60378134;0.22793001;0.2734315;0.48772484;0.26455885;0.22432035;
0.27091748;0.5437748;1.0;0.42200026;0.22852577;0.21037036;0.5187272;0.20051183;0.24613827;0.4555638;0.25061932;0.22887725;
0.24308038;0.55506146;1.0;0.41501394;0.21336594;0.19277425;0.49579638;0.19776368;0.23319545;0.41508785;0.23788925;0.19721778;
0.23175342;0.5460985;1.0;0.42066073;0.20859478;0.17748281;0.48674154;0.18503518;0.22414263;0.40438908;0.2276865;0.17437956;
0.22713763;0.5504349;1.0;0.41362166;0.19773097;0.16428053;0.4957419;0.19128762;0.2178388;0.38527465;0.215598;0.17130946;
0.21913497;0.52820003;1.0;0.41443303;0.1865671;0.17116022;0.4848866;0.17663369;0.20873079;0.3876556;0.22105393;0.1618559;
0.20992145;0.5290541;1.0;0.41712672;0.18249007;0.15761846;0.4289581;0.17123736;0.2010452;0.3780566;0.21545897;0.14681357;
0.20173518;0.51827633;1.0;0.41594335;0.15955596;0.13963076;0.39537838;0.17075594;0.20451254;0.37213904;0.20611353;0.15182689;
0.21311355;0.5126812;1.0;0.39969805;0.15859209;0.1479873;0.38917312;0.16178441;0.20159526;0.3818358;0.20994136;0.15617737;
0.21477331;0.5223941;1.0;0.3919701;0.15710613;0.14477299;0.38755986;0.15282013;0.19212168;0.38531289;0.20731115;0.15978894;
0.23259793;0.5252727;1.0;0.43032807;0.1726767;0.18091342;0.45741242;0.23517819;0.23645163;0.39866862;0.22431782;0.17199665;
0.28118512;0.6078613;1.0;0.49377543;0.23588562;0.35329333;0.6796112;0.45216566;0.36789563;0.48503518;0.34174544;0.2397285;
0.48883024;0.9378694;1.0;0.6582183;0.5171882;0.54800487;0.9524734;0.76101774;0.5772047;0.709059;0.64711404;0.40782177;
0.48840588;0.8310256;0.8882193;0.68085665;0.57681787;0.5538196;1.0;0.75332844;0.5978146;0.58337814;0.60276306;0.39897147;
0.39508042;0.66247046;0.84070665;0.57394624;0.5043628;0.48235998;1.0;0.6395598;0.56369406;0.6259274;0.536061;0.33440393;
0.35865018;0.6411499;0.7866813;0.4874704;0.53826827;0.45716292;1.0;0.5668743;0.51755947;0.77557915;0.54583985;0.29413903;
0.4215677;0.7425119;0.9314889;0.5829508;0.6180907;0.4597026;1.0;0.5664282;0.6900429;0.9842986;0.6632165;0.32135755;
0.4790475;0.729632;0.97822565;0.6022466;0.650516;0.47013974;1.0;0.48940554;0.6295183;0.9862153;0.65258557;0.3401176;
0.46422264;0.7456127;1.0;0.59509295;0.6748108;0.44059828;0.964806;0.42668566;0.5846316;0.9920008;0.62773734;0.3377831;
0.43113172;0.7575187;0.9690304;0.57432085;0.6599019;0.41241217;1.0;0.39915523;0.5637486;0.93962485;0.5702126;0.29458973;
0.38280475;0.7498774;0.9413931;0.54578835;0.55385095;0.38812163;1.0;0.36642215;0.5713965;0.8837434;0.5309742;0.25847024;
0.3944076;0.76323134;0.9385514;0.5546064;0.5654187;0.376289;1.0;0.3854956;0.59581983;0.88753134;0.56905705;0.2587988;
0.45192087;0.789698;1.0;0.58511734;0.6295135;0.38433057;0.99890465;0.4143366;0.6459012;0.98167056;0.6238557;0.30300578;
0.4752929;0.8917;1.0;0.60830975;0.6170702;0.34005132;0.8800853;0.4243842;0.6519371;0.9824836;0.64735526;0.3230309;
0.4578116;0.75993764;0.8272486;0.52666247;0.5742836;0.36279878;0.730688;0.4488146;0.69620407;1.0;0.7115848;0.33777705;
0.6638895;0.9183493;0.8239556;0.5936853;0.6413249;0.58874035;0.9095029;0.7107422;0.92146814;1.0;0.7886963;0.55252373;
0.7044406;0.9450354;0.8726339;0.6851375;0.6870717;0.6449826;0.9798337;0.7739617;0.8701302;1.0;0.8152913;0.6274529;
0.53183;0.6870502;0.8920441;0.59618306;0.49257588;0.4335646;0.81288385;0.66203433;0.7536774;1.0;0.7445841;0.46095136;
0.42134777;0.5666521;0.92121947;0.53135103;0.4769089;0.37629855;0.7444731;0.46094695;0.59702426;1.0;0.63150567;0.34638107;
0.3844999;0.5874865;1.0;0.50088835;0.46598604;0.37638915;0.78571993;0.399049;0.57559294;0.967291;0.59794843;0.32316792;
0.39420298;0.63654834;1.0;0.4751227;0.38012588;0.3543171;0.8184434;0.36436042;0.5201143;0.9586423;0.5802691;0.31221348;
0.470102;0.6552624;1.0;0.5204059;0.40713546;0.4020806;0.79947;0.38477835;0.5713338;0.97945106;0.64029294;0.4319283;
0.5250508;0.659369;0.747587;0.45164084;0.44725385;0.42522758;0.6019307;0.4666393;0.64841753;1.0;0.70555854;0.49737275;
0.4706889;0.62027115;0.6202725;0.48600253;0.5671718;0.5222531;0.7082793;0.61494106;0.7407196;1.0;0.57637084;0.39823508;
0.42368633;0.55319035;0.72485065;0.4557421;0.49198875;0.6143337;0.9708312;0.6363181;0.60024536;1.0;0.4898402;0.3308761;
0.39806503;0.5613134;0.8302438;0.42686298;0.4463031;0.5452248;1.0;0.57032937;0.58266497;0.9859987;0.48371637;0.30922964;
0.38959175;0.64165413;0.88237613;0.45136353;0.42531678;0.4074561;0.87561923;0.44092643;0.45946068;1.0;0.45843256;0.27440426;
0.3434846;0.5833392;0.89528334;0.42798036;0.39615473;0.33201236;0.7578484;0.34794235;0.4353729;1.0;0.4214184;0.24842636;
0.30805185;0.4811392;0.9050854;0.41169176;0.39888677;0.32617176;0.77837133;0.3287675;0.41331086;1.0;0.40774113;0.23368937;
0.28791884;0.542816;0.96836036;0.4266112;0.3896286;0.31180796;0.7766292;0.33019006;0.39242837;1.0;0.40485737;0.20264415;
0.26748696;0.5740708;1.0;0.43535674;0.35279965;0.2916169;0.7383973;0.31362683;0.37615162;0.95701754;0.4125515;0.19965756;
0.23197304;0.54300004;1.0;0.4225954;0.3176536;0.26556975;0.64700097;0.26382607;0.35352397;0.8830644;0.38064593;0.17615356;
0.21062241;0.49344006;1.0;0.42685726;0.31444207;0.25520098;0.5996023;0.23906173;0.3288017;0.8353543;0.35705078;0.16067621;
0.18219464;0.434269;1.0;0.42064583;0.2895116;0.24332868;0.5798074;0.22834934;0.30405718;0.7698414;0.31361458;0.14059037;
0.17412505;0.46716398;1.0;0.40875277;0.26736555;0.23244493;0.5909584;0.22446083;0.28710568;0.7361291;0.30342123;0.12793349;
0.18613179;0.51893365;1.0;0.4399202;0.2820312;0.24225841;0.59591544;0.2478419;0.2991974;0.72459227;0.33457893;0.14472862;
0.3277985;0.65464026;1.0;0.538934;0.49929017;0.4081776;0.67089564;0.4045727;0.4391855;0.74716294;0.49806258;0.29879823;
0.4614166;0.77546406;0.9733845;0.6840867;0.8029557;0.69283247;0.759394;0.6429114;0.7090884;1.0;0.6634986;0.44123974;
0.39572868;0.623301;0.9159826;0.57250226;0.67987543;0.6956177;0.8682923;0.68587697;0.61175376;1.0;0.6291853;0.40431774;
0.34412172;0.55660576;0.9463124;0.5328092;0.5845028;0.5773308;0.9836387;0.6401796;0.66162795;1.0;0.5713823;0.31815875;
0.28330487;0.4844849;0.9272732;0.5003912;0.4830101;0.41254324;0.9580316;0.51903766;0.5098808;1.0;0.5315346;0.2812953;
0.29457948;0.55818826;0.9506661;0.50248224;0.43133447;0.3357133;0.84761596;0.4598856;0.54351145;1.0;0.50609994;0.27766958;
0.30361885;0.5858254;1.0;0.51487064;0.43335742;0.30784217;0.7186315;0.4201834;0.5402285;0.98171026;0.5024942;0.27512184;
0.34626517;0.6208824;0.98216146;0.53287584;0.42146012;0.4862043;0.8693431;0.5850645;0.6210485;1.0;0.55678564;0.32092735;
0.34078267;0.55561745;0.81436056;0.46575442;0.47071055;0.5773368;0.77451634;0.57494783;0.618282;1.0;0.541723;0.31542665;
0.31650275;0.45958698;0.7119992;0.39156505;0.3804279;0.42542577;0.5974422;0.4936253;0.5747721;1.0;0.5586574;0.28096607;
0.30997112;0.4714054;0.73225695;0.40320808;0.31222394;0.30709323;0.6361796;0.46175072;0.5578872;1.0;0.5246136;0.25785005;
0.31027642;0.42249683;0.61477447;0.3316925;0.28917772;0.3060242;0.59665674;0.43822458;0.63397443;1.0;0.4564274;0.2494036;
0.28380033;0.37169865;0.7107659;0.41016397;0.3017691;0.3367062;0.67714155;0.40181577;0.57297564;1.0;0.41937935;0.21916154;
0.31879088;0.39348286;0.8141452;0.53613114;0.35721287;0.44743973;0.6728899;0.3845206;0.5752589;1.0;0.4786812;0.27409574;
0.44724035;0.51209205;0.7542214;0.5318342;0.5045607;0.53250396;0.64419144;0.5941077;0.83551884;1.0;0.6111794;0.43561888;
0.38831767;0.46942386;0.692874;0.46569175;0.4159924;0.498826;0.70049834;0.7224038;0.8732894;1.0;0.63757795;0.48248267;
0.33607692;0.4138871;0.63433164;0.37337554;0.2996756;0.44471827;0.84986615;1.0;0.7716575;0.83616614;0.51549613;0.487366;
0.23458506;0.2873563;0.50373256;0.2628278;0.19785517;0.29721642;0.68867534;1.0;0.7184355;0.67769605;0.41854015;0.42330453;
0.20990431;0.26983735;0.4867635;0.23603244;0.16736037;0.28176746;0.7035398;1.0;0.64573413;0.5788465;0.3535366;0.39100683;
0.19378859;0.26599392;0.47258607;0.27702302;0.24049056;0.3049251;0.71579045;1.0;0.71546334;0.6188604;0.39208928;0.41239733;
0.316986;0.33530998;0.56004584;0.4198891;0.4497611;0.41995394;0.76764435;1.0;0.8392747;0.752609;0.55579466;0.5816338;
0.4645924;0.45097494;0.660813;0.47705188;0.43930346;0.43631488;0.6861952;0.97375876;0.98696786;0.9774916;0.8384748;1.0;
0.4225349;0.40336743;0.6158587;0.40495515;0.3079863;0.3201769;0.6115788;0.9145809;0.7945482;0.77991205;0.7285872;1.0;
0.37609795;0.31964403;0.5341601;0.37206286;0.29450205;0.31554285;0.73209065;1.0;0.7524879;0.66723907;0.5633425;0.9464627;
0.3674541;0.3012379;0.5208307;0.42858458;0.2969636;0.31380528;0.76337755;1.0;0.75406325;0.69846076;0.630027;0.95338225;
0.39214242;0.30403832;0.40420136;0.38359585;0.30266473;0.2943388;0.5920465;0.7917385;0.75879604;0.62771887;0.5859432;1.0;
0.39010388;0.28018206;0.28684714;0.3120025;0.2583606;0.24376227;0.3422274;0.4141791;0.45866996;0.43135887;0.5041742;1.0;
0.4598839;0.3648664;0.37845814;0.40710568;0.33025074;0.30861318;0.37634322;0.3077216;0.4173326;0.502846;0.55762935;1.0;
0.6836336;0.556296;0.5269139;0.5385618;0.53663266;0.6028279;0.8363908;0.6614046;0.6640077;0.7064563;0.67112774;1.0;
0.6798335;0.4134386;0.4240756;0.5341771;0.6138954;0.519429;0.8562024;0.6197575;0.541743;0.4860107;0.62995046;1.0;
0.613151;0.38554677;0.44186643;0.62408614;0.8678944;0.61672574;0.8624635;0.6640755;0.6011592;0.51057744;0.688166;1.0;
0.5899659;0.36707225;0.43856362;0.7332555;0.9589244;0.5947899;0.7909364;0.5929522;0.6206942;0.49441642;0.61404234;1.0;
0.5314616;0.303284;0.32818028;0.67983085;0.85348475;0.52036387;0.7546614;0.4583695;0.56357366;0.41950658;0.52292216;1.0;
0.52470726;0.28719577;0.30913076;0.6846188;0.8140334;0.49964046;0.722446;0.45264027;0.6084406;0.3829448;0.49281308;1.0;
0.53555214;0.2774783;0.28578362;0.6753442;0.77501714;0.49021235;0.6892251;0.37510636;0.57181525;0.40187448;0.48308688;1.0;
0.5651708;0.25963852;0.2657838;0.7367778;0.80564374;0.49748507;0.6986469;0.36028224;0.535949;0.38225284;0.43135333;1.0;
0.53579825;0.23948722;0.25398698;0.6531159;0.717489;0.44794536;0.6490701;0.36593458;0.5954146;0.36605015;0.39534745;1.0;
0.51144093;0.23450397;0.2230151;0.52416384;0.61646074;0.37137657;0.5642545;0.34003177;0.5773181;0.34791443;0.41096038;1.0;
0.47113127;0.21471016;0.21056168;0.5143468;0.5889654;0.3447615;0.48217908;0.28272393;0.50555533;0.32714;0.401782;1.0;
0.45286062;0.19818452;0.19474767;0.4482257;0.54982525;0.3229098;0.38635164;0.2510172;0.47868073;0.32036233;0.38080174;1.0;
0.44440174;0.17447451;0.16617127;0.3856914;0.49919483;0.30409658;0.3617508;0.24502312;0.4842913;0.30727598;0.368667;1.0;
0.43159103;0.16586247;0.17276616;0.42079616;0.46649343;0.28295356;0.38220012;0.2482036;0.49546;0.29535198;0.37460724;1.0;
0.41616324;0.16648386;0.17997488;0.45605558;0.4520314;0.26937738;0.40477675;0.25646627;0.49569175;0.28595;0.36002043;1.0;
0.40858257;0.15906203;0.15143093;0.42446202;0.43805525;0.2653591;0.43531433;0.24858503;0.48964405;0.27950242;0.35560736;1.0;
0.4004104;0.14774948;0.14217734;0.38042766;0.39479434;0.24654135;0.4356441;0.23713185;0.4542191;0.25397903;0.36175227;1.0;
0.37201196;0.13153805;0.14776717;0.40470952;0.39516774;0.2446967;0.4469383;0.2263807;0.41004914;0.23962441;0.36350188;1.0;
0.36167648;0.121235065;0.13857493;0.35699174;0.3811342;0.2444379;0.43744525;0.21565042;0.38558668;0.2356061;0.35299814;1.0;
0.3624614;0.1212387;0.121050246;0.3017892;0.37812862;0.24691194;0.40309003;0.21599051;0.40440917;0.23796876;0.35980383;1.0;
0.3637516;0.1107992;0.1163143;0.3154397;0.37525824;0.24043009;0.3946643;0.2142727;0.408575;0.23253164;0.35138822;1.0;
0.3646596;0.11650868;0.117656745;0.3079799;0.3691951;0.2323224;0.3936709;0.21037973;0.40822828;0.23839977;0.3594515;1.0;
0.3731592;0.13326819;0.10896522;0.2757227;0.37625548;0.22920743;0.3759609;0.22211634;0.41513523;0.24461518;0.37178472;1.0;
0.3741691;0.1269928;0.102458015;0.28211236;0.40609336;0.23495805;0.340328;0.20609002;0.41948146;0.24573405;0.3698451;1.0;
0.38757646;0.13183501;0.11017714;0.33557412;0.44190836;0.2451089;0.31820327;0.21394856;0.4587048;0.26470342;0.38835406;1.0;
0.4032245;0.15088028;0.114587516;0.3359685;0.46991763;0.24580725;0.29212785;0.2154801;0.4745339;0.27099612;0.39769727;1.0;
0.4271552;0.16913252;0.13191052;0.3346839;0.4754055;0.24075575;0.27272198;0.23258345;0.49455154;0.26682988;0.38759995;1.0;
0.5843479;0.33922783;0.3034663;0.47739556;0.54817235;0.42350033;0.43780455;0.35937092;0.60157585;0.4496983;0.46235016;1.0;
0.7450013;0.54468334;0.52635133;0.71240854;0.8197959;0.7905267;0.7976782;0.7153802;0.6923406;0.58512044;0.68042564;1.0;
0.6704959;0.4468536;0.4020501;0.6077918;0.93368196;0.6376008;0.7091875;0.7066238;0.71793956;0.6875822;0.7709446;1.0;
0.5638003;0.26679334;0.290668;0.6506575;0.94922286;0.57607967;0.61184293;0.55125374;0.71617585;0.5979445;0.633554;1.0;
0.51547897;0.18478642;0.25072256;0.613353;0.86054283;0.43699503;0.46673796;0.37699616;0.5087399;0.4149867;0.539224;1.0;
0.5062299;0.15717241;0.20033829;0.56829065;0.828386;0.38791385;0.39329728;0.33772415;0.4989891;0.28400594;0.44481552;1.0;
0.48672295;0.15004355;0.17788412;0.50018466;0.7706967;0.36417785;0.33856207;0.2880672;0.50080705;0.2783346;0.42089805;1.0;
0.48393348;0.13879354;0.16619425;0.47421318;0.68677634;0.31838056;0.3221841;0.26626304;0.4607879;0.25957143;0.42124692;1.0;
0.46379712;0.1262732;0.15150505;0.45734933;0.6288586;0.31761378;0.3432454;0.24004315;0.42708373;0.23243725;0.38764367;1.0;
0.46316916;0.12674826;0.14564332;0.43456164;0.5824108;0.3093511;0.36484525;0.24022463;0.40542564;0.2210553;0.3581935;1.0;
0.45708483;0.12089815;0.1409723;0.38636813;0.53234035;0.28515548;0.36289743;0.23106015;0.4065077;0.23007643;0.38004088;1.0;
0.4462249;0.1087111;0.13392743;0.39163467;0.51020694;0.28185338;0.37416354;0.23938866;0.42302245;0.229367;0.38315254;1.0;
0.4287427;0.10905321;0.14907259;0.42163706;0.50620013;0.27697447;0.37286305;0.2438856;0.4435811;0.22082593;0.35091394;1.0;
0.4219968;0.107547686;0.1470475;0.40663037;0.49738672;0.27433693;0.3703625;0.24304669;0.4901049;0.22851445;0.3708638;1.0;
0.41495508;0.11022292;0.14018959;0.367814;0.47801402;0.26063415;0.37439787;0.24137478;0.49309045;0.22986339;0.3846863;1.0;
0.40553698;0.11051438;0.1391775;0.38158438;0.4808479;0.26019746;0.38899407;0.25082755;0.49830738;0.2315771;0.35696378;1.0;
0.41531527;0.110158585;0.14033335;0.4068173;0.50084335;0.27725902;0.41673246;0.257929;0.5358649;0.2503211;0.3706221;1.0;
0.4216938;0.11940425;0.13778102;0.39290273;0.48872542;0.27464753;0.41934356;0.2599862;0.5460729;0.26537007;0.38587743;1.0;
0.40899608;0.12267886;0.14291133;0.36037523;0.4799735;0.2573774;0.4122858;0.2612677;0.5377764;0.2610796;0.37422144;1.0;
0.4139746;0.13987465;0.15691192;0.39333662;0.49198267;0.27482662;0.4007232;0.27258798;0.6040714;0.29865068;0.3899927;1.0;
0.45215297;0.19238757;0.23079525;0.44285312;0.50076973;0.29611614;0.4281588;0.3268009;0.6701438;0.35882008;0.43965107;1.0;
0.5153006;0.3320496;0.39785078;0.5654235;0.71040845;0.41499057;0.5024998;0.4747964;0.70717883;0.5022924;0.48892987;1.0;
0.4532238;0.29844114;0.36515194;0.44373214;0.6320129;0.38651273;0.47987622;0.54824895;0.66018665;0.55318624;0.6151969;1.0;
0.4382262;0.22162174;0.29848778;0.40156892;0.4988068;0.32436788;0.45977905;0.56576693;0.72239774;0.5783847;0.5958851;1.0;
0.43124208;0.20958987;0.26873627;0.4131173;0.48209694;0.28085297;0.3868409;0.43587017;0.7240439;0.5667908;0.5557784;1.0;
0.44166827;0.2145211;0.2574625;0.42694372;0.49269158;0.24072608;0.27319524;0.30924544;0.6256247;0.49322695;0.47466683;1.0;
0.43439355;0.2114787;0.26323634;0.41963953;0.48722392;0.21551755;0.24402447;0.27449435;0.62312645;0.45824435;0.45164457;1.0;
0.40893796;0.20300433;0.2714817;0.37269792;0.48047766;0.22309598;0.25128502;0.2638846;0.63437945;0.4461755;0.44019982;1.0;
0.40465337;0.19891308;0.28304833;0.3763491;0.47950962;0.23766893;0.23832387;0.26076803;0.61779845;0.4508599;0.4220159;1.0;
0.4039973;0.20863095;0.30087355;0.42231497;0.4806666;0.21614668;0.23467962;0.24725755;0.60245144;0.46445754;0.42109886;1.0;
0.39721832;0.20688109;0.2867447;0.38993248;0.45924821;0.19962637;0.22440265;0.21862625;0.5821452;0.45207745;0.4110472;1.0;
0.39900473;0.21163015;0.28038487;0.3515402;0.4756551;0.22064508;0.21664843;0.20692533;0.5786759;0.4722167;0.40819097;1.0;
0.40059823;0.2196205;0.27605835;0.38631055;0.50391686;0.22532693;0.20622252;0.21861023;0.59809923;0.48477954;0.4363412;1.0;
0.39200184;0.21608232;0.2784642;0.38821504;0.48697916;0.21491185;0.20752868;0.23518512;0.60662633;0.4659142;0.43442816;1.0;
0.4361067;0.253634;0.31107733;0.3917825;0.48063165;0.2899889;0.28002518;0.29435146;0.6330202;0.51254374;0.4901201;1.0;
0.436116;0.32753512;0.45964664;0.6128045;0.5633456;0.39904425;0.40738526;0.42476696;0.66622734;0.621854;0.58180726;1.0;
0.40588203;0.29040575;0.37240228;0.49322283;0.49162456;0.32962885;0.35096276;0.39225522;0.49363658;0.49458262;0.66144073;1.0;
0.35636207;0.20696984;0.26537195;0.3692619;0.37737468;0.24899933;0.31743643;0.33290014;0.38022283;0.43688816;0.54147005;1.0;
0.33872437;0.16433571;0.2062732;0.36366114;0.40988445;0.20859797;0.23557648;0.27279148;0.38881582;0.37655026;0.44444796;1.0;
0.3460615;0.15857951;0.18779586;0.35509804;0.4273685;0.19728428;0.1715407;0.1818771;0.32221633;0.3077076;0.39952198;1.0;
0.3505016;0.16884403;0.19726516;0.34481475;0.42141542;0.18240513;0.16339274;0.16407666;0.3150915;0.29916573;0.38930047;1.0;
0.3463445;0.17112838;0.19440334;0.3256826;0.415465;0.1832357;0.16069987;0.14417517;0.28789628;0.27092642;0.36172518;1.0;
0.39223376;0.21186233;0.24257772;0.3267798;0.4048206;0.25061366;0.2020566;0.19042943;0.32402074;0.32630715;0.40147397;1.0;
0.5252655;0.34558418;0.39224207;0.42322233;0.44445732;0.38612604;0.3152633;0.35137445;0.49141082;0.5121324;0.59154624;1.0;
0.57697487;0.3520222;0.37459138;0.45839325;0.59283507;0.42273632;0.410455;0.41585475;0.56070936;0.62332815;0.6562075;1.0;
0.51609856;0.25812814;0.26640707;0.47431475;0.6545459;0.4153172;0.38129923;0.34723216;0.50172704;0.47755414;0.521762;1.0;
0.44368777;0.17561436;0.20325789;0.39295453;0.55317503;0.3066523;0.30472964;0.23835096;0.35094512;0.2954619;0.44382727;1.0;
0.41690728;0.14632107;0.16373943;0.3399208;0.5092777;0.26819503;0.24451609;0.19880275;0.3048485;0.22867759;0.4070654;1.0;
0.40260166;0.12349729;0.15104288;0.3402644;0.47483775;0.24260019;0.23765147;0.1839796;0.30798042;0.21703358;0.4089107;1.0;
0.38046056;0.099387534;0.1441826;0.34650633;0.4189472;0.21168795;0.2277688;0.16938587;0.2946754;0.20014809;0.3890948;1.0;
0.38874984;0.099074796;0.14591299;0.3518712;0.40096065;0.19996828;0.21250573;0.15299188;0.28060827;0.1902723;0.3499689;1.0;
0.38873467;0.10196625;0.13238269;0.32521534;0.40739152;0.19617955;0.21467708;0.15443814;0.28176144;0.19614705;0.35332888;1.0;
0.403451;0.1000925;0.12937388;0.32797545;0.40401387;0.1934219;0.21971451;0.15246594;0.2933687;0.21017963;0.35511756;1.0;
0.4126101;0.108942;0.15315211;0.38689294;0.39886704;0.1889187;0.21988796;0.15185311;0.29645765;0.2074392;0.3348436;1.0;
0.40718067;0.11036267;0.15691015;0.4021183;0.39503244;0.18815061;0.23174708;0.15084901;0.3050003;0.20952134;0.33508;1.0;
0.39910042;0.103243925;0.14441437;0.3528513;0.37696648;0.18947983;0.23727958;0.15329373;0.31975132;0.21294157;0.3405332;1.0;
0.3976004;0.1272167;0.17121029;0.3244678;0.3671652;0.20324977;0.272265;0.18379837;0.35179612;0.25642097;0.3523482;1.0;
0.4838417;0.24787696;0.29021442;0.41283575;0.38519448;0.29565603;0.37081766;0.34049892;0.44736135;0.3708175;0.53564733;1.0;
0.5426162;0.36491102;0.3423575;0.42560396;0.5887958;0.49578083;0.4865591;0.5521059;0.6333037;0.5922177;0.76851416;1.0;
0.58583343;0.37835795;0.37720367;0.54833394;0.9292125;0.68499637;0.62422276;0.7263681;0.8194656;0.7002537;0.6998273;1.0;
0.61015916;0.27882695;0.27310222;0.5963668;0.94692564;0.51583695;0.53599566;0.55740434;0.71272695;0.5747374;0.5740045;1.0;
0.55458975;0.21544676;0.20572896;0.52244526;0.90625644;0.45771974;0.44073462;0.3974388;0.5884685;0.4762354;0.5558216;1.0;
0.50064796;0.17597559;0.1966158;0.5649863;0.94047505;0.44744912;0.40595284;0.3276066;0.56974816;0.40951756;0.52943027;1.0;
0.5016342;0.17234197;0.20259346;0.57522076;0.94241786;0.42664212;0.387561;0.3212727;0.5914849;0.41765618;0.48421013;1.0;
